,support,itemsets
679,0.0061731812817547435,frozenset({2077})
680,0.005415764350329127,frozenset({20115})
681,0.003747580776105067,frozenset({35892})
682,0.0014958595577929338,frozenset({33345})
683,0.0003113652354649047,frozenset({31654})
684,0.003561881429878745,frozenset({21288})
685,0.0028560994925462086,frozenset({32297})
686,0.001825576989953572,frozenset({16279})
687,0.013378129282827259,frozenset({44133})
688,0.00684288093405838,frozenset({29981})
689,0.0016759599287561504,frozenset({12568})
690,0.0012725226556312937,frozenset({23396})
691,0.0008833938748454838,frozenset({18904})
692,0.0004737355180949549,frozenset({17202})
693,0.005234730816822059,frozenset({48194})
694,0.004525527283495403,frozenset({28150})
695,0.0025304257647422576,frozenset({5065})
696,0.0007714143695833803,frozenset({1502})
697,0.0005598975263105179,frozenset({42826})
698,0.0003266068903478021,frozenset({46692})
699,0.00029425725549430553,frozenset({26684})
700,0.00020187416365307007,frozenset({39029})
701,0.0010165250644348736,frozenset({3694})
702,0.0006538358890581714,frozenset({38571})
703,0.000618064658210555,frozenset({48521})
704,0.012044017899301807,frozenset({9835})
705,0.006173492335936027,frozenset({19044})
706,0.006071155510293716,frozenset({8855})
707,0.002222171071090189,frozenset({28117})
708,0.0017465692279075324,frozenset({37457})
709,0.0013910342987003535,frozenset({43899})
710,0.0011272603529718427,frozenset({49262})
711,0.0010781137923290306,frozenset({14913})
712,0.000823360417857745,frozenset({48235})
713,0.0004905324438842704,frozenset({6689})
714,0.0004118357360195143,frozenset({16821})
715,0.00037761977607831597,frozenset({46812})
716,0.0010118592517156194,frozenset({4850})
717,0.0008958360420968286,frozenset({28984})
718,0.00057296180192443,frozenset({26693})
719,0.00038632929315425736,frozenset({28521})
720,0.022182517884060154,frozenset({30483})
721,0.02117999025778304,frozenset({44350})
722,0.0037500692095553357,frozenset({36728})
723,0.0033684057291203323,frozenset({49164})
724,0.0033133491390331315,frozenset({11064})
725,0.002271317631733001,frozenset({17831})
726,0.002153117042845225,frozenset({17803})
727,0.00177300883331664,frozenset({49204})
728,0.0016806257414754046,frozenset({6653})
729,0.0016171706884935458,frozenset({20545})
730,0.0014448466720624199,frozenset({35744})
731,0.0011515225791119653,frozenset({26277})
732,0.0009950623259263039,frozenset({21773})
733,0.0008809054413952148,frozenset({2001})
734,0.0006840081446426828,frozenset({43241})
735,0.004748864185657043,frozenset({6101})
736,0.0018457955117370075,frozenset({7050})
737,0.0007309773260165095,frozenset({14646})
738,0.00398833671241859,frozenset({15898})
739,0.0025388242276369152,frozenset({9511})
740,0.0023717881322876107,frozenset({7640})
741,0.0019419112537536463,frozenset({47346})
742,0.0018181116896027652,frozenset({45055})
743,0.0017546566366209064,frozenset({25193})
744,0.0005791828855501025,frozenset({4310})
745,0.00022240373961778906,frozenset({23545})
746,0.00496255840819889,frozenset({39976})
747,0.002346903797784921,frozenset({28272})
748,0.0017854510005679849,frozenset({16245})
749,0.0013263350289933603,frozenset({7007})
750,0.0006451263719822301,frozenset({18766})
751,0.004159416512124581,frozenset({5191})
752,0.003770909839701338,frozenset({13194})
753,0.001786384163111836,frozenset({24846})
754,0.0011502783623868306,frozenset({26629})
755,0.0004911545522468377,frozenset({33448})
756,0.0004516506712238178,frozenset({43330})
757,0.00035522387502589527,frozenset({31067})
758,0.0002255142814306253,frozenset({38987})
759,0.00020591786800975716,frozenset({17467})
760,0.011389870956062352,frozenset({34352})
761,0.0033167707350272514,frozenset({8305})
762,0.0024800349873743107,frozenset({3582})
763,0.0012199544989943618,frozenset({33226})
764,0.0007776354532090527,frozenset({12492})
765,0.0005213268078313489,frozenset({18372})
766,0.032605632444693014,frozenset({44998})
767,0.01885641552359439,frozenset({34120})
768,0.009348733418479232,frozenset({42760})
769,0.00384494073484684,frozenset({21170})
770,0.0005931803237078654,frozenset({29500})
771,0.0005350131918078283,frozenset({20865})
772,0.0004712470846446859,frozenset({28820})
773,0.00040685886911897635,frozenset({4541})
774,0.00020933946400387697,frozenset({26932})
775,0.00818290234702822,frozenset({43287})
776,0.0019431554704787807,frozenset({8235})
777,0.0012383066956900954,frozenset({25528})
778,0.0007975429208112045,frozenset({36633})
779,0.0006264631211052128,frozenset({17826})
780,0.00034900279140022286,frozenset({11443})
781,0.000330028486341922,frozenset({39863})
782,0.00021307211417928042,frozenset({33150})
783,0.001709864834516065,frozenset({18666})
784,0.00517469735983432,frozenset({30163})
785,0.003212878638478522,frozenset({17312})
786,0.002762161129798555,frozenset({30690})
787,0.002658891141612393,frozenset({14848})
788,0.0024140915009421833,frozenset({42452})
789,0.0023512585563228916,frozenset({45754})
790,0.0017387928733754417,frozenset({9014})
791,0.0015216770548394742,frozenset({36070})
792,0.0012865200937890568,frozenset({8634})
793,0.0010821574966857178,frozenset({5544})
794,0.0005869592400821929,frozenset({48412})
795,0.0005838486982693567,frozenset({168})
796,0.00040094883967458755,frozenset({41962})
797,0.007760801823026345,frozenset({13866})
798,0.003091256453596626,frozenset({25508})
799,0.002026517991062791,frozenset({47855})
800,0.0005897587277137455,frozenset({31772})
801,0.00038881772660452634,frozenset({16896})
802,0.000297989905669709,frozenset({45942})
803,0.012456164689502607,frozenset({18461})
804,0.0033136601932144153,frozenset({11001})
805,0.0023332174138084418,frozenset({38882})
806,0.00136583891001638,frozenset({15991})
807,0.0008781059537636622,frozenset({24359})
808,0.0004438743166917273,frozenset({28426})
809,0.01407146905290845,frozenset({33725})
810,0.010119836733881327,frozenset({19674})
811,0.006292003979005087,frozenset({14674})
812,0.00793903586890186,frozenset({32649})
813,0.004207007801860975,frozenset({35036})
814,0.0036698172307841614,frozenset({44551})
815,0.0012470162127660369,frozenset({18717})
816,0.0006479258596137826,frozenset({7894})
817,0.005682648837870474,frozenset({10953})
818,0.003350675640787166,frozenset({16692})
819,0.0029537705054692655,frozenset({36309})
820,0.0018283764775851247,frozenset({32644})
821,0.0013064275613912085,frozenset({43685})
822,0.0011300598406033954,frozenset({42964})
823,0.000865974840693601,frozenset({21127})
824,0.00041432416946978324,frozenset({6988})
825,0.00028554773841836414,frozenset({13637})
826,0.0002420001530386572,frozenset({43608})
827,0.009127884949767861,frozenset({19344})
828,0.0014918158534362467,frozenset({24182})
829,0.0005104399114864222,frozenset({32632})
830,0.00038446296806655565,frozenset({46212})
831,0.00020094100110921922,frozenset({20265})
832,0.004532681529664926,frozenset({36064})
833,0.0019409780912097955,frozenset({13798})
834,0.0014271165837292535,frozenset({15382})
835,0.0013854353234372483,frozenset({43175})
836,0.001105797614463273,frozenset({49087})
837,0.001061316866539715,frozenset({47174})
838,0.0010354993694931746,frozenset({26035})
839,0.0009446715485583572,frozenset({276})
840,0.0009412499525642374,frozenset({12214})
841,0.0006283294461929146,frozenset({34061})
842,0.0006133988454913007,frozenset({42344})
843,0.0005589643637666671,frozenset({46833})
844,0.0005415453296147843,frozenset({22862})
845,0.0005319026499949921,frozenset({29523})
846,0.00030794363947078484,frozenset({37604})
847,0.000218360035261102,frozenset({18494})
848,0.013077961997888564,frozenset({8420})
849,0.005643144956847454,frozenset({24795})
850,0.004317743090397944,frozenset({35915})
851,0.0032837989918111875,frozenset({22470})
852,0.002874140635060659,frozenset({46059})
853,0.002663868008512931,frozenset({45939})
854,0.0018800114716782058,frozenset({26042})
855,0.0007151135627710448,frozenset({19444})
856,0.0030965443746784477,frozenset({26343})
857,0.003020025046082677,frozenset({31645})
858,0.003911506329641535,frozenset({13571})
859,0.003753801859730739,frozenset({37702})
860,0.0027133256233370265,frozenset({41392})
861,0.0011950701644916721,frozenset({13910})
862,0.0011773400761585057,frozenset({12074})
863,0.0010902449053990918,frozenset({30585})
864,0.0009984839219204236,frozenset({24131})
865,0.004153817536861476,frozenset({23533})
866,0.002511140405502673,frozenset({31427})
867,0.0015985074376165286,frozenset({1359})
868,0.0015207438922956234,frozenset({26341})
869,0.0006121546287661663,frozenset({5602})
870,0.008477781710885092,frozenset({25654})
871,0.0060658675892118945,frozenset({48353})
872,0.0024374205645384547,frozenset({38642})
873,0.002175512943897646,frozenset({21610})
874,0.0016128159299555753,frozenset({34191})
875,0.0015549598522368218,frozenset({14877})
876,0.0005362574085329627,frozenset({26601})
877,0.00026377394572851066,frozenset({34714})
878,0.0037936167949350424,frozenset({33123})
879,0.0005474553590591731,frozenset({2389})
880,0.001359306772209424,frozenset({45636})
881,0.0009589800408974037,frozenset({21502})
882,0.0008373578560155079,frozenset({14123})
883,0.003043043055497665,frozenset({48686})
884,0.0009061008300791882,frozenset({46920})
885,0.00039223932259864616,frozenset({26147})
886,0.0003378048408740125,frozenset({30480})
887,0.003157199940028754,frozenset({5158})
888,0.0006009566782399559,frozenset({40961})
889,0.00025319810356486756,frozenset({4554})
890,0.006604613431195126,frozenset({26615})
891,0.0028455236503825655,frozenset({12572})
892,0.002325441059276351,frozenset({33710})
893,0.0022750502819084044,frozenset({23761})
894,0.0014320934506297915,frozenset({47706})
895,0.0004979977442350773,frozenset({40624})
896,0.00027030608353546674,frozenset({25242})
897,0.017880949611088957,frozenset({10745})
898,0.002376453945006865,frozenset({27238})
899,0.000629573662918049,frozenset({17615})
900,0.00456129851434302,frozenset({13825})
901,0.003996735175313247,frozenset({46709})
902,0.00370403319072536,frozenset({42711})
903,0.002137564333781044,frozenset({35377})
904,0.008295192906471606,frozenset({43780})
905,0.000921031430780802,frozenset({37186})
906,0.0002255142814306253,frozenset({3493})
907,0.0009627126910728072,frozenset({37015})
908,0.0006102883036784645,frozenset({16383})
909,0.00037264290917777805,frozenset({15708})
910,0.009623083206371385,frozenset({5476})
911,0.0035270433615749793,frozenset({17945})
912,0.0019555976377301255,frozenset({24386})
913,0.0037690435146136366,frozenset({32685})
914,0.0011726742634392514,frozenset({17330})
915,0.0008367357476529407,frozenset({32135})
916,0.0005312805416324248,frozenset({14460})
917,0.0003614449586515677,frozenset({48789})
918,0.0002345348526878503,frozenset({34041})
919,0.0038800898573318893,frozenset({7499})
920,0.0023322842512645907,frozenset({8951})
921,0.0016404997520898174,frozenset({26027})
922,0.0005511880092345765,frozenset({32953})
923,0.00022209268543650545,frozenset({17556})
924,0.01828345372166996,frozenset({39869})
925,0.009384504649326848,frozenset({16181})
926,0.0017531013657144884,frozenset({31634})
927,0.0015891758121780201,frozenset({30246})
928,0.001567090965306883,frozenset({29071})
929,0.00138730164852495,frozenset({14207})
930,0.0012809211185259516,frozenset({47877})
931,0.0011872938099595817,frozenset({19236})
932,0.0007004940162507146,frozenset({35709})
933,0.00027559400461728826,frozenset({26296})
934,0.008079321304660774,frozenset({32683})
935,0.013396170425341709,frozenset({27515})
936,0.002853922113277223,frozenset({13834})
937,0.0008861933624770364,frozenset({20174})
938,0.00030514415183923225,frozenset({34333})
939,0.006641628878767877,frozenset({47723})
940,0.0011642758005445937,frozenset({13532})
941,0.002409425688222929,frozenset({20576})
942,0.0008597537570679286,frozenset({41828})
943,0.00026377394572851066,frozenset({19732})
944,0.0022594975728442235,frozenset({8226})
945,0.0012638131385553524,frozenset({6338})
946,0.00038041926370986856,frozenset({25016})
947,0.00020747313891617526,frozenset({25975})
948,0.000677164952654443,frozenset({48215})
949,0.0004264552825398445,frozenset({14641})
950,0.004760373190364537,frozenset({18437})
951,0.004676699615599243,frozenset({650})
952,0.001325712920630793,frozenset({17415})
953,0.0007962987040860699,frozenset({34118})
954,0.0004609822966623264,frozenset({14829})
955,0.006264631211052129,frozenset({44413})
956,0.0005518101175971437,frozenset({11815})
957,0.0004196120905516048,frozenset({30878})
958,0.0002892803885937676,frozenset({32010})
959,0.008155840633256544,frozenset({11773})
960,0.003500292701984588,frozenset({32427})
961,0.0017767414834920436,frozenset({46336})
962,0.0016768930913000012,frozenset({48709})
963,0.0014840394989041562,frozenset({1515})
964,0.0007365763012796147,frozenset({12011})
965,0.00023235747341886494,frozenset({44340})
966,0.005075782130186128,frozenset({21263})
967,0.0031979480377769083,frozenset({26492})
968,0.0019176490276135239,frozenset({5988})
969,0.0005623859597607869,frozenset({4672})
970,0.006625765115522412,frozenset({38151})
971,0.003992069362593993,frozenset({40715})
972,0.0011393914660419039,frozenset({27525})
973,0.0008040750586181605,frozenset({19902})
974,0.0005098178031238549,frozenset({40303})
975,0.00047031392210083507,frozenset({5019})
976,0.00038695140151682463,frozenset({35049})
977,0.00040032673131202033,frozenset({6366})
978,0.008329097812231522,frozenset({31337})
979,0.000827404122214432,frozenset({30376})
980,0.0007403089514550181,frozenset({31236})
981,0.0010740700879723435,frozenset({24929})
982,0.0009512036863653132,frozenset({41952})
983,0.0005057740987671679,frozenset({7075})
984,0.00027341662534830294,frozenset({37378})
985,0.006672423242714955,frozenset({38448})
986,0.004956648378754502,frozenset({14080})
987,0.0011555662834686522,frozenset({8899})
988,0.0006367279090875723,frozenset({33740})
989,0.0005157278325682437,frozenset({35160})
990,0.002932307766960696,frozenset({11508})
991,0.002781135434856856,frozenset({31209})
992,0.001957152908636544,frozenset({49236})
993,0.0015238544341084595,frozenset({49616})
994,0.00024386647812635893,frozenset({4302})
995,0.0024735028495673547,frozenset({23401})
996,0.00028523668423708053,frozenset({23427})
997,0.00611874680003011,frozenset({23161})
998,0.00607924291900709,frozenset({39804})
999,0.00386640347335541,frozenset({5131})
1000,0.0037248738208713623,frozenset({37022})
1001,0.0019244922196017635,frozenset({20895})
1002,0.0011509004707493979,frozenset({27387})
1003,0.0005757612895559826,frozenset({41548})
1004,0.010640852487531393,frozenset({7777})
1005,0.004207940964404825,frozenset({20078})
1006,0.001414363362296625,frozenset({43684})
1007,0.0012386177498713792,frozenset({41343})
1008,0.0011723632092579678,frozenset({44076})
1009,0.0006930287158999078,frozenset({25825})
1010,0.0002553754828338529,frozenset({20310})
1011,0.002362456506849102,frozenset({31863})
1012,0.0014243170960977008,frozenset({30177})
1013,0.0012834095519762205,frozenset({4592})
1014,0.0005673628266613249,frozenset({23683})
